,Unnamed: 0,age,education,employment,meanhouseholdincome,log_income
44504,44505,36.139342,12.074446,1.589780497,34956.585,4.543528998673519
44506,44507,25.486667,14.172414,1.846153846,44678.571,4.650099274185306
44508,44509,43.234523,12.076611,1.53798208,37810.749,4.577615280466082
44510,44511,46.113537,12.012,1.465141612,35790.239,4.553764598530675
44512,44513,39.184929,12.508848,1.695585328,38561.302,4.586151689179685
44514,44515,37.962264,11.745734,1.717142857,28554.286,4.455671305101845
44516,44517,37.77638,13.176647,2.128246753,49040.716,4.690556802305201
44518,44519,41.163729,11.676316,1.55657668,39146.211,4.592689732641059
44520,44521,40.472769,12.265169,2.098484848,49950.867,4.698543030701101
44522,44523,40.309659,12.170961,1.795939436,44962.797,4.652853319551285
44524,44525,42.702569,12.56059,1.565680352,40048.871,4.6025902775892655
44526,44527,39.941103,11.864964,2.052959502,37088.71,4.569241728189097
44528,44529,38.751984,11.773128,2.32642487,48211.23,4.683148211661361
44530,44531,48.088617,12.371351,1.358125318,41295.841,4.615906315053446
44532,44533,41.083952,13.813273,2.064979873,62770.581,4.79775614846792
44534,44535,46.886257,11.812529,1.592393551,44523.012,4.64858453685611
44536,44537,35.985289,12.647774,2.144219128,48003.153,4.6812697641574506
44538,44539,39.718097,12.439135,1.78952381,40665.448,4.6092255611647825
44540,44541,44.237127,13.514814,1.675880626,60164.395,4.779339553888942
44542,44543,40.496354,11.841808,1.791523482,43161.318,4.635094698091213
44544,44545,37.727121,12.809399,2.15862069,58527.716,4.767361576430069
44546,44547,38.53303,12.207746,1.877813505,51619.298,4.712812094031961
44548,44549,48.687075,11.654102,1.448484848,38555.662,4.586088164353103
44550,44551,40.495423,12.288337,2.122355106,51896.78,4.715140412345289
44552,44553,44.862997,13.173067,1.648287189,54799.954,4.738780193930454
44554,44555,31.223958,11.05042,1.451612903,30908.497,4.490077886963121
44556,44557,39.132426,12.604743,2.093851133,43319.008,4.636678502776485
44558,44559,41.655527,11.101626,1.71043771,42129.091,4.624582088655854
44560,44561,39.582547,12.086093,1.48241206,44962.5,4.652850450826567
44562,44563,51.51775,12.533798,1.29243453,44653.333,4.649853880906195
44564,44565,42.114772,12.030617,1.696082311,42621.131,4.629624970027218
44566,44567,36.151709,11.895238,1.898089172,35722.222,4.552938465119239
44568,44569,42.646797,12.118343,1.925233645,50751.366,4.705447736009456
44570,44571,39.326451,13.100223,2.024466144,48813.864,4.688543186830018
44572,44573,39.767797,13.326642,2.017520168,55405.956,4.74355645279521
44574,44575,44.453603,14.509333,1.830928673,39534.28,4.596973833815844
44576,44577,40.376464,14.932048,2.007380827,59009.614,4.770922773794764
44578,44579,36.325193,12.18533,1.747526882,43186.375,4.635346751545345
44580,44581,42.447388,12.667022,1.771493213,42166.991,4.624972611242022
44582,44583,40.009564,12.413897,1.867208672,37729.396,4.576679852750248
44584,44585,39.987211,12.293233,1.920515575,41929.336,4.622517984897741
44586,44587,33.110678,11.699792,1.796338673,43902.535,4.642489597798525
44588,44589,36.625,12.160976,1.807086614,35147.94,4.5458998763587
44590,44591,39.629001,12.856522,1.816411588,46166.543,4.6643273553344615
44592,44593,38.319073,12.744399,2.029626253,47430.145,4.676054452347499
44594,44595,39.209464,11.879213,1.607026144,41459.01,4.6176189273605805
44596,44597,38.898468,12.208014,1.710776942,43546.851,4.638956755376526
44598,44599,45.656489,11.91866,1.551934827,32444.676,4.511143441551801
44600,44601,38.847396,12.134165,1.686666667,38308.362,4.5832935826912555
44602,44603,41.210115,12.350042,1.731525912,42886.976,4.632325424816518
44604,44605,47.035901,12.360185,1.508348794,36144.705,4.55804468454308
44606,44607,39.400356,13.819095,1.898836168,52074.687,4.716626668258163
44608,44609,38.469388,11.588235,1.461538462,29470.968,4.469394400870429
44610,44611,32.153061,11.843137,1.0,30828.125,4.488947111268304
44612,44613,37.875322,12.539318,1.725156161,43062.723,4.634101488248362
44614,44615,57.356725,11.659574,1.032258065,32692.913,4.5144536187591005
44616,44617,37.446154,13.3,1.434782609,34908.163,4.542926995191879
44618,44619,43.919492,12.853659,1.595505618,33384.956,4.5235508081876
44620,44621,42.530135,13.726948,1.866715222,47742.871,4.678908531595057
44622,44623,47.856041,12.460481,1.230769231,36937.677,4.567469579306593
44624,44625,29.125,13.87037,1.594936709,36981.25,4.567981586621087
44626,44627,42.229833,12.807367,1.785928144,41523.9,4.6182981364814655
44628,44629,42.168582,12.427807,1.751196172,42720.657,4.6306379230766925
44630,44631,39.386842,12.692913,1.41958042,39554.859,4.597199840735575
44632,44633,40.237323,11.881789,1.220708447,27952.599,4.446422194293382
44634,44635,32.657895,13.426471,1.925925926,52428.571,4.719568020687741
44636,44637,45.072289,12.496241,1.367647059,40050.0,4.602602520420256
44638,44639,41.66875,13.175439,2.029411765,52371.951,4.719098752873258
44640,44641,49.246581,13.034,1.491402715,37251.789,4.5711471343775045
44642,44643,41.408088,11.959596,1.631578947,37291.339,4.571607977619043
44644,44645,37.2,13.236842,1.473684211,45411.168,4.657162672335482
44646,44647,48.241706,12.816568,1.5,33593.897,4.526260386319414
44648,44649,51.638614,12.839506,1.395348837,43178.571,4.635268265207937
44650,44651,36.598732,12.201312,1.757980062,46275.138,4.665347722563767
44652,44653,45.431006,13.028698,1.506036217,45571.286,4.65869128433894
44654,44655,38.451257,13.001808,1.864807996,47877.868,4.680134803044928
44656,44657,34.806742,11.291115,1.347692308,54004.026,4.732426137682382
44658,44659,44.148756,12.830247,1.577414773,43217.478,4.635659419589306
44660,44661,48.362903,12.470588,1.611111111,29805.085,4.474290364715348
44662,44663,43.004556,12.305195,1.618768328,43314.578,4.636634087564202
44664,44665,48.752193,12.487062,1.299578059,43740.0,4.640878778701619
44666,44667,33.937445,11.956093,1.757503762,46735.788,4.669649569614091
44668,44669,38.090395,13.081818,1.515151515,48500.0,4.685741738602264
44670,44671,40.855698,12.949799,1.621863799,41850.187,4.621697402900048
44672,44673,37.625199,12.684125,1.706222222,48128.859,4.6824055658976445
44674,44675,34.992823,12.578125,1.553333333,55805.882,4.746679976455737
44676,44677,42.556787,12.723675,1.566004673,43933.49,4.642795704233643
44678,44679,26.661017,12.0,2.205882353,43590.909,4.6393959254427335
44680,44681,34.58567,12.205704,1.599277978,44585.123,4.649189969097151
44682,44683,39.724516,12.849279,1.91299435,47623.864,4.677824629325868
44684,44685,41.299493,12.564103,1.452736318,40003.538,4.602098402976156
44686,44687,35.291507,12.262072,1.607187113,48729.472,4.687791705681956
44688,44689,43.533854,13.255639,2.115384615,44597.222,4.6493078069712
44690,44691,39.638702,12.563774,1.747672709,47008.795,4.672179118842838
44692,44693,33.595207,12.631829,1.416195857,50863.029,4.706402219756622
44694,44695,37.705882,12.662222,1.763358779,41523.077,4.618289528718208
44696,44697,39.975174,13.290434,1.95641791,56510.044,4.752125645449548
44698,44699,43.082979,12.728916,1.657754011,37306.452,4.5717839477786635
44700,44701,39.539122,12.993066,1.955217095,53708.069,4.730039538193409
44704,44705,42.8,12.169811,2.271676301,37917.391,4.578838446986588
44706,44707,43.825269,12.405405,1.942307692,54006.536,4.7324463223593165
44708,44709,38.493007,12.414894,1.828828829,49290.244,4.692760968034848
44710,44711,45.33293,12.3632,1.614475628,35255.464,4.547226434835315
44712,44713,36.700836,13.812674,1.935464772,82064.307,4.91415430640676
44714,44715,36.281115,13.641411,2.067073171,66455.982,4.82253407982594
44716,44717,37.307522,12.703578,1.907600596,50132.193,4.700116702956706
44718,44719,34.01194,13.027027,2.276150628,56571.429,4.752597149201365
44720,44721,38.043367,12.34965,1.974683544,40387.5,4.6062469710257
44722,44723,43.371272,12.516184,1.738390093,39378.764,4.595262080608505
44724,44725,42.996575,12.245098,1.711538462,38312.0,4.5833348240345515
44726,44727,38.762376,11.225352,2.037037037,38198.02,4.58204085177662
44728,44729,36.014845,12.258929,1.770398482,48453.935,4.685329052375258
44730,44731,36.192306,13.887781,2.076966771,73915.414,4.868735013727766
44732,44733,38.001641,12.855978,1.915223238,54665.055,4.737709789396488
44734,44735,36.296703,11.955556,1.751937984,34641.509,4.539596801823926
44736,44737,45.333333,11.190476,1.285714286,27065.217,4.432411513471225
44738,44739,34.847826,12.566667,2.029411765,54583.333,4.737060051291978
44740,44741,37.678445,12.802395,2.015873016,35924.528,4.555391070798133
44742,44743,39.960746,12.865469,1.932124789,52999.598,4.724272575505622
44744,44745,43.193104,12.761265,1.725858237,42906.889,4.632527026788254
44746,44747,48.798611,13.0,1.666666667,51024.194,4.707776153140835
44748,44749,37.013447,12.531746,1.85915493,40115.016,4.603306969758266
44750,44751,40.606054,12.667186,1.76972534,38048.8,4.580340964349788
44752,44753,37.26697,11.619978,1.617757467,37780.272,4.577265080310903
44754,44755,35.185422,12.00068,1.572842007,31179.353,4.493867098939893
44756,44757,41.599169,13.690821,2.036477987,31818.182,4.502675361673734
44758,44759,39.699497,12.236393,1.901997798,45075.263,4.653938269373708
44760,44761,30.244544,14.004483,2.082546432,62214.911,4.793894484191411
44762,44763,38.28533,13.596992,2.289539087,56272.533,4.750296464526013
44764,44765,37.993993,13.07323,1.798128208,34303.294,4.53533582550445
44766,44767,31.62607,14.177663,1.985003658,83525.187,4.921817456629561
44768,44769,28.430033,14.735626,2.220921986,103849.294,5.016403548411354
44770,44771,36.431289,13.659076,2.268392157,65455.893,4.815948752218654
44772,44773,53.416667,13.66,1.444444444,50818.182,4.706019124282025
44774,44775,40.971094,12.341629,1.571984436,34166.365,4.533598776152684
44776,44777,52.512071,12.51682,1.149059334,40064.664,4.602761504906636
44778,44779,51.996501,11.895058,0.923127036,29641.775,4.471904206379636
44780,44781,39.365714,11.927171,2.028132992,34537.688,4.538293261938766
44782,44783,37.093329,12.245223,1.685661765,40160.971,4.603804204506585
44784,44785,37.232323,12.284553,1.701388889,46445.455,4.666943221774327
44786,44787,37.445224,12.433142,1.692975533,43128.549,4.634764847158389
44788,44789,42.959077,11.782164,1.488731772,34835.524,4.542022347627785
44790,44791,42.6494,12.442495,1.750756399,43605.216,4.6395384421247154
44792,44793,36.929619,12.937198,1.622406639,39332.653,4.594753240699146
44794,44795,38.605036,12.181093,1.707156309,38284.872,4.58302719943083
44796,44797,35.519614,12.635282,1.731967943,41354.22,4.616519833820854
44798,44799,39.4,11.939024,1.847826087,43930.851,4.6427696162183
44800,44801,42.730817,11.894089,1.506209503,38576.677,4.586324814735585
44802,44803,39.42735,12.549296,0.568421053,29244.444,4.466043368902373
44804,44805,40.64582,11.389925,1.18652424,24359.592,4.386670010002196
44806,44807,46.944858,10.731591,1.154875717,38915.832,4.590126319871424
44808,44809,38.139073,12.442167,1.52392638,37524.194,4.574311372597873
44810,44811,47.620915,11.094488,1.406015038,31176.692,4.493830032521808
44812,44813,42.536066,11.943463,1.536386986,36905.15,4.5670869748451866
44814,44815,45.047535,11.876289,1.292792793,34853.556,4.542247094410851
44816,44817,38.063643,12.046463,1.439703154,36812.439,4.565994592484716
44818,44819,41.597484,12.031802,1.394666667,28421.875,4.453652725079596
44820,44821,45.882424,11.800161,1.280766396,29371.102,4.467920241502051
44822,44823,48.052632,12.823529,1.411764706,31833.333,4.502882112316498
44824,44825,43.468062,11.940226,1.65902965,36011.873,4.556445709885883
44826,44827,48.878205,11.924242,0.611940299,38014.706,4.5799516360677694
44828,44829,41.446033,11.746886,1.720017072,34396.942,4.536519834095981
44830,44831,55.083333,11.958333,1.625,43240.741,4.63589312768307
44832,44833,37.015584,11.815686,1.375415282,35785.714,4.553709686721587
44834,44835,40.931798,12.025237,1.622782268,39953.166,4.601551199716338
44836,44837,36.904,12.020747,0.922261484,36180.556,4.558475236539178
44838,44839,42.106762,11.703568,1.424339472,31545.216,4.498933505502881
44840,44841,41.645879,11.749738,1.309750567,29545.058,4.47048484688144
44842,44843,41.792262,11.603464,1.634185952,32367.85,4.510113852811701
44844,44845,43.193591,12.221053,1.424520434,37732.023,4.576710090496093
44846,44847,40.300019,12.092049,1.490431796,34444.338,4.5371178422828295
44848,44849,42.919251,11.54837,1.421264526,34161.89,4.5335418899404045
44850,44851,36.671053,13.259259,1.222222222,66967.105,4.825861524713378
44852,44853,39.286392,11.961083,1.456703911,39929.734,4.601296417063434
44854,44855,40.007042,11.984925,1.47257384,36716.814,4.564864989461412
44856,44857,49.762813,11.708535,1.486238532,42845.39,4.631904100348675
44858,44859,42.516464,11.744931,1.541690627,40015.284,4.602225903553985
44860,44861,38.976238,11.398101,1.434520548,29216.527,4.465628589614055
44862,44863,36.188329,12.108527,1.646788991,35181.132,4.5463098093523735
44864,44865,40.795121,12.334238,1.702675246,42229.875,4.625619795919566
44866,44867,41.779605,11.709662,1.136082474,27851.335,4.444846017076632
44868,44869,42.294673,11.756143,1.362186478,32163.487,4.507363126605161
44870,44871,40.591005,12.556107,1.732844575,43622.988,4.639715409694499
44872,44873,34.867925,12.546651,1.934108527,45126.007,4.654426906429806
44874,44875,42.244048,11.983784,1.315533981,39800.948,4.599893416452221
44876,44877,42.443688,12.778268,1.731651535,44619.571,4.649525390393619
44878,44879,44.676056,12.433333,2.1,33939.024,4.530699348956642
44880,44881,31.066116,11.860987,1.823754789,35025.18,4.5443803758723265
44882,44883,41.542373,12.168026,1.486887115,35361.971,4.5485364636534715
44884,44885,46.488532,13.090395,1.659898477,32149.457,4.507173642146861
44886,44887,41.243537,11.34476,1.417435038,28972.434,4.461984982202895
44888,44889,41.719512,12.971014,1.47826087,49602.041,4.695499546990215
44890,44891,39.865469,11.975553,1.580878553,34922.67,4.543107440129135
44892,44893,48.039454,12.177143,1.190556492,32945.968,4.517802272268515
44894,44895,46.101064,12.099338,1.553571429,35156.425,4.546004705943516
44896,44897,42.906486,12.218935,1.755555556,31909.926,4.503925797053776
44898,44899,38.373688,12.332128,1.467118998,39208.75,4.593382996935357
44900,44901,39.530536,12.251204,1.711934156,38691.31,4.587613434196301
44902,44903,36.732653,12.677442,1.848892879,45522.311,4.6582243014773335
44904,44905,48.426554,11.951765,1.136263736,36834.732,4.566257514387874
44906,44907,39.686734,12.405447,1.677165354,40367.954,4.606036738287512
44908,44909,42.321184,12.034304,1.328131773,39555.518,4.5972070761975825
44910,44911,45.174681,12.522236,0.984866123,33155.963,4.520561646318678
44912,44913,36.035398,10.985915,1.315217391,25300.0,4.4031205211758175
44914,44915,39.94981,11.482007,1.366238894,40318.136,4.605500445470527
44916,44917,26.166667,11.333333,1.05,31205.882,4.494236461947178
44918,44919,54.32259,11.762376,0.877537656,30933.014,4.490422238134316
44920,44921,46.210831,12.394071,1.730237451,35148.286,4.545904151577991
44922,44923,43.472892,11.805759,1.316590563,30147.962,4.479257959193599
44924,44925,46.352,11.78534,1.146919431,39491.071,4.596498911986301
44926,44927,42.99267,11.981132,1.602244389,31555.03,4.4990685974034665
44928,44929,37.813916,12.584084,1.888376642,50772.141,4.705625477465678
44930,44931,38.530415,13.15,1.959932821,61137.255,4.786305935451318
44932,44933,43.236862,12.646037,1.909090909,45359.046,4.65666391181755
44934,44935,46.005714,12.879032,1.468085106,30962.329,4.4908336210614275
44936,44937,43.505168,12.801913,1.609103079,43558.34,4.639071320519527
44938,44939,43.669202,12.447236,1.671232877,42391.304,4.627276776117502
44940,44941,36.305556,12.744186,1.387755102,38739.583,4.588154941582533
44942,44943,37.124877,13.029549,2.058588549,40800.554,4.610666060087662
44944,44945,39.53,12.296875,2.035714286,40043.478,4.602531791349976
44946,44947,38.087732,13.562232,2.081285444,59639.105,4.7755311174020525
44948,44949,40.587879,12.77451,2.010438413,43371.345,4.637202890376127
44950,44951,46.441327,13.22293,1.457831325,50672.222,4.704769948718944
44952,44953,47.965625,12.911504,2.088,39010.87,4.591185635827968
44954,44955,42.303226,12.22807,1.868852459,45612.069,4.659079772633465
44956,44957,50.464387,12.259516,1.48852459,30912.463,4.490133609550334
44958,44959,44.972671,12.65625,1.68404908,39898.204,4.600953346552794
44960,44961,42.967617,13.250923,1.886287625,48658.133,4.687155441147345
44962,44963,44.200906,12.446999,1.873117535,44121.28,4.6446481032439735
44964,44965,42.250379,12.948052,1.631163708,34750.936,4.540966506599818
44966,44967,40.683871,13.063291,1.864130435,40413.333,4.606524669393816
44968,44969,38.163314,13.491857,2.142011834,64349.791,4.808547140709028
44970,44971,42.830741,13.115629,1.920314254,42803.409,4.631478358988195
44972,44973,43.324197,12.433471,1.805134189,39744.42,4.599276163600852
